symbol,timestamp,date,week,hour,signal,source,confidence,entry_price,stop_loss,tp1,tp2,outcome,pnl_pct,exit_price,is_winner,executed,execution_mode,ml_probability,ml_vote,lstm_probability,lstm_vote,confluence_score,votes_for,votes_against,market_regime,market_regime_base,rsi,adx,atr,bb_position,trend,macd_histogram,cvd,orderbook_imbalance,operation_type,block_reason,voter_rsi,voter_macd,voter_trend,voter_adx,voter_bb,voter_orderbook,voter_cvd,voter_regime,voter_setup_validator,voter_llm,risk_distance_pct,reward_distance_pct,risk_reward
DOTUSDT,2026-03-24 10:01:43.481263+00:00,2026-03-24,13,10,SELL,AGNO,8,1.41,1.49705476,1.23589047,1.06178094,EXPIRED,10.42553191489362,1.263,True,False,,0.5937474037894297,0,0.6663318276405334,0,0.833,5.0,1,,,43.98311932935201,19.37533748520354,0.01684921538698827,0.27866477801947914,bearish,-5.370022335580635e-05,-1.0,0.21639919303735458,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,6.17409645390071,12.348193617021275,2.0000001148702258
DOTUSDT,2026-03-24 15:01:50.702636+00:00,2026-03-24,13,15,SELL,AGNO,1,1.4,1.47708431,1.24583138,1.09166275,EXPIRED,10.428571428571423,1.254,True,False,,0.33463364581753746,0,0.7361467480659485,0,1.0,5.5,0,,,41.656461096174034,23.79164832993863,0.016947705299126804,0.2089235484158301,bearish,-0.002176510764847579,-1.0,0.13398024366072095,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,5.506022142857146,11.012044285714277,1.9999999999999971
DOTUSDT,2026-03-24 20:01:46.148419+00:00,2026-03-24,13,20,SELL,AGNO,8,1.38,1.41043833,1.31912333,1.25824667,SL_HIT,-2.205676086956535,1.41043833,False,False,real,0.509222874239012,0,0.8912807106971741,0,0.833,5.0,1,,,38.008978247653445,29.957824161055417,0.017601459478688974,0.18945514720715315,strong_bearish,-0.002757701729287427,1.0,0.09625922077106232,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,2.205676086956535,4.411352898550715,2.0000003285331194
DOTUSDT,2026-03-25 01:02:07.676412+00:00,2026-03-25,13,1,NO_SIGNAL,AGNO,6,1.4,1.38,1.43,1.45,INVALID,0.0,0.0,False,False,,,0,0.5865346789360046,0,0.667,2.0,1,,,51.836570098861856,23.53922498927269,0.017600189915088382,0.6343693844725687,neutral,0.0030909789605317785,-1.0,0.11714263805429159,DAY_TRADE,"Confluência: confluência insuficiente: score=66.7% (mín 55%), votos=2 (mín 4). Votos: [MACD aligned (0.0031) | ADX weak trend (23.5 < 28.45) | CVD contra (negative)]",0,0,0,0,0,0,0,0,0,0,1.42857142857143,2.142857142857145,1.5
DOTUSDT,2026-03-25 06:03:41.427580+00:00,2026-03-25,13,6,NO_SIGNAL,AGNO,6,1.39,1.41,1.36,1.34,INVALID,0.0,0.0,False,False,,,0,0.49369698762893677,0,0.5,2.0,2,,,42.30829717728461,18.716088167539205,0.01585404550868296,0.40801059629956443,bearish,0.0017995604585437659,1.0,0.042651668837648087,DAY_TRADE,"Confluência: confluência insuficiente: score=50.0% (mín 55%), votos=2 (mín 4). Votos: [MACD contra (0.0018) | Trend aligned (bearish) | ADX weak trend (18.7 < 23.92) | CVD contra (positive)]",0,0,0,0,0,0,0,0,0,0,1.4388489208633108,2.15827338129495,1.499999999999989
DOTUSDT,2026-03-25 11:03:43.397571+00:00,2026-03-25,13,11,NO_SIGNAL,AGNO,5,1.39,1.4068,1.3622,1.3435,INVALID,0.0,0.0,False,False,,,0,0.42289796471595764,0,0.5,2.0,2,,,44.5659479105789,16.73251305391559,0.01484370581287614,0.48832081692374313,bearish,0.00042267315554788635,1.0,0.05558493793107255,DAY_TRADE,"Confluência: confluência insuficiente: score=50.0% (mín 55%), votos=2 (mín 4). Votos: [MACD contra (0.0004) | Trend aligned (bearish) | ADX weak trend (16.7 < 28.04) | CVD contra (positive)]",0,0,0,0,0,0,0,0,0,0,1.2086330935251905,1.9999999999999876,1.6547619047618798
DOTUSDT,2026-03-25 16:03:45.614462+00:00,2026-03-25,13,16,SELL,AGNO,8,1.37,1.40848294,1.29303411,1.21606823,TP1_HIT,5.617948175182488,1.29303411,True,False,,0.8707981719758036,0,0.45704683661460876,0,0.8,4.0,1,,,35.95013193761586,17.973450474754184,0.015820337458014155,-0.04561832920548486,bearish,-0.0013407466171217542,1.0,0.09447597680485943,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,2.8089737226277345,5.617948175182488,2.0000002598554105
DOTUSDT,2026-03-25 21:03:17.408194+00:00,2026-03-25,13,21,NO_SIGNAL,AGNO,8,1.35,1.3662,1.3224,1.3023,INVALID,0.0,0.0,False,False,,,0,0.4615427255630493,0,0.6,3.0,2,,,30.472828700078185,19.538172763861592,0.015875790924656,-0.062372461561319835,bearish,-0.001919654129878311,1.0,0.14865392156444446,DAY_TRADE,"Confluência: confluência insuficiente: score=60.0% (mín 55%), votos=3 (mín 4). Votos: [RSI contra SELL (30.5 < 36.37) | MACD aligned (-0.0019) | Trend aligned (bearish) | ADX weak trend (19.5 < 24.95) | CVD contra (positive)]",0,0,0,0,0,0,0,0,0,0,1.1999999999999993,2.0444444444444496,1.703703703703709
DOTUSDT,2026-03-26 01:16:10.910600+00:00,2026-03-26,13,1,SELL,AGNO,6,1.36,1.41198913,1.25602174,1.15204349,TP1_HIT,7.645460294117654,1.25602174,True,False,,0.48967441547546703,0,0.638874888420105,0,1.0,5.0,0,,,35.99689522189725,20.287978183350862,0.015051475548628415,0.1720163377347878,bearish,-0.0010871065946317319,-1.0,0.16354760494985296,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,3.8227301470588184,7.645460294117654,2.0000000000000044
DOTUSDT,2026-03-26 06:04:22.124750+00:00,2026-03-26,13,6,SELL,AGNO,8,1.33,1.40426601,1.18146798,1.03293596,EXPIRED,7.744360902255637,1.227,True,False,real,0.30931185913786485,0,0.5563424825668335,0,1.0,5.0,0,,,27.055780386991586,23.981335049983212,0.014220035423205374,0.012720407692269346,bearish,-0.002237880261187611,-1.0,0.19073567539168956,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,5.58391052631578,11.167821052631577,2.000000000000003
DOTUSDT,2026-03-26 11:04:03.333115+00:00,2026-03-26,13,11,SELL,AGNO,8,1.31,1.39902117,1.13195765,0.95391531,EXPIRED,4.19847328244276,1.255,True,False,real,0.16422027102956074,0,0.2013292759656906,0,0.714,5.0,2,,,23.294891680554464,33.086759652245675,0.013403908447172874,0.04633319047053784,strong_bearish,-0.00294922894097697,-1.0,0.08358987440672688,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,6.7955091603053335,13.591019083969474,2.0000001123328346
DOTUSDT,2026-03-26 16:04:16.595753+00:00,2026-03-26,13,16,SELL,AGNO,7,1.33,1.3861094,1.2177812,1.10556242,EXPIRED,5.338345864661667,1.259,True,False,,0.4844245910644531,0,0.6194980144500732,0,0.833,5.0,1,,,36.73522370789669,31.479638723735683,0.013697983610419863,0.3087201361301809,strong_bearish,0.0013086409024321097,-1.0,0.03730245666924342,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,4.218751879699246,8.437503759398508,2.000000000000004
DOTUSDT,2026-03-26 21:13:16.154828+00:00,2026-03-26,13,21,SELL,AGNO,8,1.31,1.37043917,1.18912166,1.06824333,EXPIRED,4.580152671755729,1.25,True,False,real,,1,0.631848931312561,0,0.714,5.0,2,,,32.12252205946675,30.418589683971387,0.014797227669931001,0.18745624070441239,strong_bearish,0.00043013605232816374,1.0,0.09106916699568975,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,4.613677099236639,9.227354198473279,2.0
DOTUSDT,2026-03-27 02:03:58.026817+00:00,2026-03-27,13,2,NO_SIGNAL,AGNO,6,1.33,1.313,1.357,1.376,INVALID,0.0,0.0,False,False,,,0,0.5530800819396973,0,0.75,3.0,1,,,53.46171268153396,26.595449607198226,0.01452592071122136,1.0114160619748187,neutral,0.0037066314656129615,-1.0,0.14085875021268515,DAY_TRADE,"Confluência: confluência insuficiente: score=75.0% (mín 55%), votos=3 (mín 5). Votos: [MACD aligned (0.0037) | ADX strong trend (26.6 >= 21.69) | CVD contra (negative) | ML neutro (prob=58.8%)]",0,0,0,0,0,0,0,0,0,0,1.2781954887218139,2.030075187969918,1.58823529411763
DOTUSDT,2026-03-27 07:03:54.607628+00:00,2026-03-27,13,7,NO_SIGNAL,AGNO,4,1.32,1.336,1.294,1.275,INVALID,0.0,0.0,False,False,,,-1,0.8270848393440247,0,0.692,4.5,2,,,45.52897485243286,22.895791726951266,0.013316293465305832,0.5592741217836246,bearish,0.0023202162759950714,-1.0,0.17831987457818113,DAY_TRADE,"Confluência: confluência insuficiente: score=69.2% (mín 55%), votos=4 (mín 5). Votos: [MACD contra (0.0023) | Trend aligned (bearish) | ADX strong trend (22.9 >= 19.88) | CVD aligned (negative) | Bi-LSTM win prob=82.7% | ML contra (prob=45.0%)]",0,0,0,0,0,0,0,0,0,0,1.2121212121212133,1.9696969696969713,1.6249999999999998
DOTUSDT,2026-03-27 12:03:07.659247+00:00,2026-03-27,13,12,SELL,AGNO,8,1.28,1.34346521,1.15306958,1.02613916,EXPIRED,-0.15625000000000014,1.282,False,False,real,,1,0.5899497270584106,0,1.0,6.0,0,,,29.127873265531907,28.22776134756594,0.014884036268319828,-0.08002225040361167,strong_bearish,-0.003176581805746129,-1.0,0.1180380968725309,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,4.958219531249995,9.916439062500007,2.0000000000000036
DOTUSDT,2026-03-27 17:09:21.529972+00:00,2026-03-27,13,17,SELL,AGNO,8,1.28,1.31966065,1.2006787,1.1213574,EXPIRED,1.5625000000000013,1.26,True,False,real,,0,0.6172069311141968,0,0.833,5.0,1,,,32.30025556101605,32.18179154817436,0.014307431248543475,0.17245078093239805,strong_bearish,-0.0023738069058102974,1.0,0.03892952763139114,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,3.098488281250006,6.196976562499994,1.9999999999999942
DOTUSDT,2026-03-27 22:01:27.136105+00:00,2026-03-27,13,22,SELL,AGNO,6,1.28,1.34304581,1.15390837,1.02781674,EXPIRED,4.296874999999996,1.225,True,False,,,1,0.23779310286045074,0,0.714,5.0,2,,,37.74228002737993,32.550177278947366,0.013486048501588703,0.33684738359220473,strong_bearish,0.0003455057875118815,-1.0,0.18630294415487644,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,4.925453906249999,9.85090859375001,2.0000001586148257
DOTUSDT,2026-03-28 03:01:31.542754+00:00,2026-03-28,13,3,NO_SIGNAL,AGNO,8,1.28,1.296,1.254,1.236,INVALID,0.0,0.0,False,False,,,1,0.39926809072494507,0,0.571,4.0,3,,,36.568565032627525,28.34479523336434,0.01279893729186729,0.3424885268607675,strong_bearish,0.0012982171555966614,1.0,0.023495729955116913,DAY_TRADE,"Confluência: confluência insuficiente: score=57.1% (mín 55%), votos=4 (mín 5). Votos: [MACD contra (0.0013) | Trend aligned (strong_bearish) | ADX strong trend (28.3 >= 24.4) | CVD contra (positive) | Bi-LSTM contra (prob=39.9%) | ML a favor (prob=65.8%)]",0,0,0,0,0,0,0,0,0,0,1.250000000000001,2.0312500000000018,1.625
DOTUSDT,2026-03-28 08:01:35.614276+00:00,2026-03-28,13,8,NO_SIGNAL,AGNO,4,1.3,1.284,1.326,1.346,INVALID,0.0,0.0,False,False,,,0,0.33243241906166077,0,0.429,1.5,2,,,56.33606578306727,22.816239983848316,0.011727130235002483,1.218614942458925,neutral,0.003555115030611687,-1.0,0.05375133796656292,DAY_TRADE,"Confluência: confluência insuficiente: score=42.9% (mín 55%), votos=2 (mín 5). Votos: [MACD aligned (0.0036) | ADX weak trend (22.8 < 24.4) | CVD contra (negative) | Bi-LSTM contra (prob=33.2%) | ML neutro (prob=78.8%)]",0,0,0,0,0,0,0,0,0,0,1.2307692307692317,2.0000000000000018,1.6250000000000002
DOTUSDT,2026-03-28 13:01:34.465747+00:00,2026-03-28,13,13,NO_SIGNAL,AGNO,6,1.28,1.296,1.254,1.234,INVALID,0.0,0.0,False,False,,,0,0.638714075088501,0,0.6,3.0,2,,,41.035432036515736,19.55432870772915,0.0116365271000075,0.2934344698712939,bearish,0.0013929105722795248,1.0,0.022115983383624204,DAY_TRADE,"Confluência: confluência insuficiente: score=60.0% (mín 55%), votos=3 (mín 5). Votos: [MACD contra (0.0014) | Trend aligned (bearish) | ADX weak trend (19.6 < 25.37) | CVD contra (positive) | Bi-LSTM win prob=63.9% | ML neutro (prob=73.8%)]",0,0,0,0,0,0,0,0,0,0,1.250000000000001,2.0312500000000018,1.625
DOTUSDT,2026-03-28 22:06:50.623711+00:00,2026-03-28,13,22,NO_SIGNAL,AGNO,8,1.27,1.286,1.244,1.224,INVALID,0.0,0.0,False,False,,,1,0.3807508051395416,0,0.667,4.0,2,,,35.46028243036473,15.143251921414443,0.012088565291963003,-0.1077155435016021,bearish,-0.001135304838595206,1.0,0.022779792141719775,DAY_TRADE,"Confluência: confluência insuficiente: score=66.7% (mín 55%), votos=4 (mín 5). Votos: [MACD aligned (-0.0011) | Trend aligned (bearish) | ADX weak trend (15.1 < 19.07) | CVD contra (positive) | Bi-LSTM contra (prob=38.1%) | ML a favor (prob=70.7%)]",0,0,0,0,0,0,0,0,0,0,1.2598425196850405,2.0472440944881907,1.625
DOTUSDT,2026-03-29 02:23:00.305244+00:00,2026-03-29,13,2,NO_SIGNAL,AGNO,7,1.26,1.275,1.23,1.215,INVALID,0.0,0.0,False,False,,,-1,0.3629957139492035,0,0.5,3.0,3,,,35.704059876959825,21.59455784644956,0.012182852729085095,0.12303159470050822,bearish,-0.0024883848124161766,1.0,0.06301376083553255,DAY_TRADE,"Confluência: confluência insuficiente: score=50.0% (mín 55%), votos=3 (mín 5). Votos: [MACD aligned (-0.0025) | Trend aligned (bearish) | ADX weak trend (21.6 < 22.26) | CVD contra (positive) | Bi-LSTM contra (prob=36.3%) | ML contra (prob=47.0%)]",0,0,0,0,0,0,0,0,0,0,1.1904761904761827,2.3809523809523827,2.0000000000000147
DOTUSDT,2026-03-29 07:02:00.228662+00:00,2026-03-29,13,7,NO_SIGNAL,AGNO,4,1.27,1.285,1.245,1.225,INVALID,0.0,0.0,False,False,,,-1,0.4830136299133301,0,0.455,2.5,3,,,43.54161265304596,24.291975004109258,0.010653189921230556,0.3719847567280024,bearish,0.00020998270612722358,1.0,0.14338510371592342,DAY_TRADE,"Confluência: confluência insuficiente: score=45.5% (mín 55%), votos=2 (mín 5). Votos: [MACD contra (0.0002) | Trend aligned (bearish) | ADX strong trend (24.3 >= 16.82) | CVD contra (positive) | ML contra (prob=47.1%)]",0,0,0,0,0,0,0,0,0,0,1.1811023622047168,1.968503937007867,1.6666666666666714
DOTUSDT,2026-03-29 12:02:01.847953+00:00,2026-03-29,13,12,NO_SIGNAL,AGNO,7,1.26,1.275,1.235,1.21,INVALID,0.0,0.0,False,False,,,-1,0.3299688696861267,0,0.333,2.0,4,,,41.64958670047546,24.619691011280185,0.009635488253582878,0.38181729553798216,bearish,0.0008099846805671388,1.0,-0.05531439909543717,DAY_TRADE,"Confluência: confluência insuficiente: score=33.3% (mín 55%), votos=2 (mín 5). Votos: [MACD contra (0.0008) | Trend aligned (bearish) | ADX weak trend (24.6 < 24.83) | CVD contra (positive) | Bi-LSTM contra (prob=33.0%) | ML contra (prob=47.7%)]",0,0,0,0,0,0,0,0,0,0,1.1904761904761827,1.984126984126977,1.6666666666666716
DOTUSDT,2026-03-29 17:02:10.808227+00:00,2026-03-29,13,17,SELL,AGNO,8,1.25,1.27649205,1.21026192,1.1903929,SL_HIT,-2.119364000000008,1.27649205,False,False,real,,-1,0.5594026446342468,0,0.833,5.0,1,,,33.013372113025035,27.111661059478934,0.009710325491471897,-0.0462029712670211,strong_bearish,-0.00048104451752973947,-1.0,0.0766683153786582,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,2.119364000000008,3.1790464000000003,1.5000001887358605
DOTUSDT,2026-03-29 21:02:35.154542+00:00,2026-03-29,13,21,SELL,AGNO,8,1.26,1.2764036,1.2353946,1.22309191,TP2_HIT,2.4410115079365102,1.22309191,True,False,real,,-1,0.5942181348800659,0,0.8,4.0,1,,,43.912983506463796,28.63575151712612,0.00941549525887161,0.4004394025231871,strong_bearish,-1.0586171449609647e-05,-1.0,0.05489918898012196,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,1.3018730158730218,1.9528095238095238,1.4999999999999931
DOTUSDT,2026-03-30 02:02:04.362928+00:00,2026-03-30,14,2,BUY,AGNO,6,1.28,1.27383795,1.326488,1.36,SL_HIT,-0.48141015624999367,1.27383795,False,False,,,1,0.42363834381103516,0,0.8,4.0,1,,,57.344021232991985,27.63449962722574,0.01317176093533084,0.9537682713417248,neutral,0.002317094786052766,-1.0,0.028682512082401797,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,0.48141015624999367,3.6318749999999893,7.54424258160847
DOTUSDT,2026-03-30 06:03:04.196199+00:00,2026-03-30,14,6,NO_SIGNAL,AGNO,6,1.26,1.275,1.235,1.21,INVALID,0.0,0.0,False,False,,,0,0.3745655119419098,0,0.667,4.0,2,,,46.939330201661086,21.868137285704154,0.01300223190759206,0.5068320292992542,bearish,0.0017632741433218323,-1.0,0.03446127031438954,DAY_TRADE,"Confluência: confluência insuficiente: score=66.7% (mín 55%), votos=4 (mín 5). Votos: [MACD contra (0.0018) | Trend aligned (bearish) | ADX strong trend (21.9 >= 19.97) | CVD aligned (negative) | Bi-LSTM contra (prob=37.5%) | ML neutro (prob=71.2%)]",0,0,0,0,0,0,0,0,0,0,1.1904761904761827,1.984126984126977,1.6666666666666716
DOTUSDT,2026-03-30 11:03:20.137278+00:00,2026-03-30,14,11,NO_SIGNAL,AGNO,6,1.27,1.254,1.295,1.315,INVALID,0.0,0.0,False,False,,,0,0.3518856167793274,0,0.75,3.0,1,,,51.79025288153631,16.899329453108535,0.012290788186142359,0.6726833175037519,neutral,0.0013497720032941084,1.0,0.032326778673300714,DAY_TRADE,"Confluência: confluência insuficiente: score=75.0% (mín 55%), votos=3 (mín 5). Votos: [MACD aligned (0.0013) | ADX weak trend (16.9 < 21.97) | CVD aligned (positive) | Bi-LSTM contra (prob=35.2%) | ML neutro (prob=76.3%)]",0,0,0,0,0,0,0,0,0,0,1.2598425196850405,1.968503937007867,1.5624999999999931
DOTUSDT,2026-03-30 16:02:44.172903+00:00,2026-03-30,14,16,SELL,AGNO,8,1.26,1.26513949,1.218,1.197,SL_HIT,-0.40789603174602485,1.26513949,False,True,real,,0,0.7391725778579712,0,1.0,5.0,0,,,45.80922984945312,13.85622793451329,0.01292110961057558,0.28476373755668133,bearish,-0.00025230024241616365,-1.0,0.11693057918816938,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,0.40789603174602485,3.333333333333336,8.172017067841507
DOTUSDT,2026-03-31 02:01:44.506800+00:00,2026-03-31,14,2,SELL,AGNO,4,1.26,1.26525509,1.22936535,1.21404802,TP1_HIT,2.431321428571436,1.22936535,True,False,,,1,0.9386065006256104,0,1.0,4.5,0,,,50.38572850853672,18.122306791908912,0.013306429960414158,0.47671181214410835,neutral,-0.0007270099821594283,-1.0,0.04173164768823128,DAY_TRADE,,0,0,0,0,0,0,0,0,0,0,0.41707063492062757,2.431321428571436,5.829519570549817
DOTUSDT,2026-03-31 07:01:19.638614+00:00,2026-03-31,14,7,NO_SIGNAL,AGNO,6,1.25,1.265,1.225,1.205,INVALID,0.0,0.0,False,False,,0.3274,0,0.7698215246200562,1,0.6,3.0,2,,,46.167412682356165,16.43439811365264,0.012439075347201714,0.42216804420500365,bearish,0.0003643039523714333,1.0,0.07127650967696175,DAY_TRADE,"Confluência: confluência insuficiente: score=60.0% (mín 55%), votos=3 (mín 5). Votos: [MACD contra (0.0004) | Trend aligned (bearish) | ADX weak trend (16.4 < 28.22) | CVD contra (positive) | Bi-LSTM A FAVOR (prob=77.0%) | ML neutro (prob=32.7%)]",0,-1,1,0,0,0,-1,0,0,1,1.1999999999999922,1.9999999999999927,1.6666666666666714
DOTUSDT,2026-03-31 12:01:12.357926+00:00,2026-03-31,14,12,SELL,AGNO,8,1.24,1.26530045,1.20204932,1.18307399,SL_HIT,-2.040358870967744,1.26530045,False,True,real,0.2665,-2,0.7986375093460083,1,0.75,6.0,2,,,43.11347076668247,18.888262672693763,0.013457639333477569,0.29767424858964364,bearish,-0.0010301232991628707,-1.0,-0.017688172467582624,DAY_TRADE,,0,1,1,1,0,0,1,0,0,1,2.040358870967744,3.0605387096774206,1.5000001976249424
DOTUSDT,2026-03-31 17:01:40.891730+00:00,2026-03-31,14,17,BUY,AGNO,5,1.26,1.22357699,1.322668,1.355,SL_HIT,-2.890715079365082,1.22357699,False,False,,0.4147,-1,0.7662860751152039,1,0.833,5.0,1,,,56.19478038069274,18.914569144939822,0.01597745842585457,0.9216294394577518,neutral,0.002713257828942296,1.0,0.05062440321433967,DAY_TRADE,,0,1,0,1,0,0,1,0,0,1,2.890715079365082,4.973650793650789,1.720560711484303
DOTUSDT,2026-03-31 22:01:36.706239+00:00,2026-03-31,14,22,NO_SIGNAL,AGNO,6,1.26,1.2445,1.2865,1.3035,INVALID,0.0,0.0,False,False,,0.3452,-1,0.7848878502845764,1,0.6,3.0,2,,,53.36270534062449,20.841654914587185,0.014485403440357177,0.7024566309905173,neutral,0.0024580932689515457,-1.0,0.1230866276892784,DAY_TRADE,"Confluência: confluência insuficiente: score=60.0% (mín 55%), votos=3 (mín 5). Votos: [MACD aligned (0.0025) | ADX weak trend (20.8 < 29.4) | CVD contra (negative) | Bi-LSTM A FAVOR (prob=78.5%) | ML contra -1 (prob=34.5%)]",0,1,0,0,0,0,-1,0,0,1,1.2301587301587358,2.1031746031746006,1.7096774193548288
DOTUSDT,2026-04-01 03:01:42.693014+00:00,2026-04-01,14,3,NO_SIGNAL,AGNO,7,1.25,1.2651,1.2248,1.2091,INVALID,0.0,0.0,False,False,,0.4248,-1,0.513795018196106,0,0.375,3.0,5,SQUEEZE_BREAKOUT_PENDING,SIDEWAYS,48.75967462140122,17.74181787524686,0.012641272771594688,0.49323224859480125,bearish,-0.0003573986619039044,1.0,0.017206737649534325,DAY_TRADE,"Confluência: confluência insuficiente: score=37.5% (mín 60%), votos=3 (mín 6). Votos: [MACD aligned (-0.0004) | Trend aligned (bearish) | ADX LATERAL (17.7 < 20 — mercado sem tendência) | CVD contra (positive) | Bi-LSTM neutro (prob=51.4%) | ML contra -1 (prob=42.5%) | REGIME LATERAL (SIDEWAYS_SQUEEZE) — voto contra x2]",0,1,1,-1,0,0,-1,-2,0,1,1.2079999999999913,2.015999999999991,1.6688741721854352
DOTUSDT,2026-04-01 08:01:49.755499+00:00,2026-04-01,14,8,BUY,AGNO,7,1.29,1.26906829,1.323,1.34778,SL_HIT,-1.6226131782945685,1.26906829,False,False,,0.4266,0,0.21861891448497772,-2,0.625,5.0,3,BULL_NORMAL_VOL,BULL,62.347495247952864,25.41932360178937,0.013982901284642675,0.9756775178988677,bullish,0.0039507535107413325,-1.0,0.07882240183190001,DAY_TRADE,,0,1,1,1,0,0,-1,1,0,1,1.6226131782945685,2.558139534883715,1.576555379374166
DOTUSDT,2026-04-01 08:01:51.185174+00:00,2026-04-01,14,8,BUY,LOCAL_GEN,3,1.29,1.26906829,1.323,1.34778,SL_HIT,-1.6226131782945685,1.26906829,False,False,,0.41426701323499127,0,0.5,0,0.8,4.0,1,,,62.347495247952864,25.41932360178937,0.013982901284642675,0.9756775178988677,bullish,0.0039507535107413325,-1.0,0.07882240183190001,DAY_TRADE,,0,1,1,1,0,0,-1,1,0,0,1.6226131782945685,2.558139534883715,1.576555379374166
DOTUSDT,2026-04-01 12:38:52.749891+00:00,2026-04-01,14,12,BUY,LOCAL_GEN,5,1.28,1.26921765,1.29822,1.323,SL_HIT,-0.8423710937499953,1.26921765,False,False,,0.42656917732554406,-1,0.5,0,0.833,5.0,1,,,54.96205039658734,27.282531719513507,0.013485023214326364,0.6522773975248536,bullish,0.0014698184879836174,1.0,0.08705084582481648,DAY_TRADE,,0,1,1,1,0,0,1,1,0,0,0.8423710937499953,1.4234374999999924,1.6897986060552665
DOTUSDT,2026-04-01 17:01:52.061532+00:00,2026-04-01,14,17,BUY,LOCAL_GEN,4,1.28,1.26722848,1.301,1.3195,SL_HIT,-0.9977750000000029,1.26722848,False,False,,0.42656917732554406,-1,0.5,0,0.6,3.0,2,,,54.76554165621421,26.70086704172721,0.013975241786091998,0.6169819649865806,bullish,-0.0005953363619843784,1.0,0.05507586200747751,DAY_TRADE,,0,-1,1,0,0,0,1,1,0,0,0.9977750000000029,1.640624999999993,1.6442835308561432
DOTUSDT,2026-04-01 22:01:48.498999+00:00,2026-04-01,14,22,SELL,LOCAL_GEN,3,1.26,1.29438686,1.20841971,1.18262956,TP1_HIT,4.093673809523808,1.20841971,True,False,,0.5412907319446624,0,0.5,0,0.667,2.0,1,,,48.10978732381792,21.962621445362252,0.013304310527041494,0.3093002628377887,neutral,-0.0024851932846413328,-1.0,0.07245225674291512,SCALP,,0,1,0,0,0,0,1,-1,0,0,2.729115873015866,4.093673809523808,1.5000000000000033
DOTUSDT,2026-04-02 03:01:46.048547+00:00,2026-04-02,14,3,NO_SIGNAL,AGNO,8,1.22,1.236,1.195,1.176,INVALID,0.0,0.0,False,False,,0.4266,-1,0.31372445821762085,-1,0.556,5.0,4,SIDEWAYS_HIGH_VOL,SIDEWAYS,34.11637155992342,19.26379372087936,0.015346281775432834,-0.15957757707148618,bearish,-0.004705915572861182,-1.0,0.10282635515861718,DAY_TRADE,"Confluência: confluência insuficiente: score=55.6% (mín 60%), votos=5 (mín 6). Votos: [MACD aligned (-0.0047) | Trend aligned (bearish) | ADX strong trend (19.3 >= 16.03) | BB contra SELL (-0.16 < 0.22) | CVD aligned (negative) | Bi-LSTM CONTRA (prob=31.4%) | ML contra -1 (prob=42.7%) | REGIME LATERAL (SIDEWAYS_HIGH) — voto contra x1]",0,1,1,1,-1,0,1,-1,0,1,1.3114754098360668,2.049180327868845,1.562499999999993
DOTUSDT,2026-04-02 08:01:40.358181+00:00,2026-04-02,14,8,SELL,AGNO,7,1.22,1.2642123,1.15368155,1.12052232,SL_HIT,-3.62395901639345,1.2642123,False,False,real,0.4266,-1,0.827743411064148,1,0.667,6.0,3,SQUEEZE_BREAKOUT_PENDING,SIDEWAYS,36.42457161173924,22.061869899930553,0.013956242712459533,0.19696444963923448,bearish,-0.004391968557011043,-1.0,0.06929466712130779,SCALP,,0,1,1,1,0,0,1,-2,0,1,3.62395901639345,5.435938524590166,1.4999999999999976
